TİFLİS,Gürcistan’ın başkenti
GRAMER,Dilbilgis
REVANİ,Yumurta ve irmikle yapılan; fırında kabarıp piştikten sonra üzerine şerbet dökülen bir tür tatlı
BİVEFA,Sevgisine bağlı olmayan; vefasız
URLA,İzmir’in bir ilçesi
TENGE,Kazakistan’ın para birimi
MEVTA,Ölü; ölmüş kimse
TEVEK,Kavun; karpuz vb. bitkilerin sürgünü veya dalı
SARRAF,Kuyumcu
REPLİKA,Klasik veya koleksiyon özelliği taşıyan bir sanat yapıtının birebir kopyası
ADETA,Hemen hemen; sanki
DOKU,Nesiç
KRİTER,Ölçüt
BİNİŞ,Üniversite öğretim üyelerinin giydikleri cübbe
ELGİN,Gurbette yaşayan; yabancı; garip
RAKKASE,Raksı meslek edinmiş olan kadın
PELİT,Bu ağacın meyvesi; palamut
TABİ,Bağımlı
BULAŞIK,Yiyecek veya içecekle kirletilmiş mutfak eşyası veya kap kacak
ŞİRPENÇE,Kızılyara; kan çıbanı 
YANKI,Aksiseda; akis; eko 
ŞÖVALYE,Derebeylik düzeninde soyluluk unvanlarının en alt basamağı 
TAVLA,İki kişi ile karşılıklı oynanan bir masa oyunu
NANİK,Bir alay işareti
ÇAMLICA,İnce donanma sınıfından eski Türk gemi türlerinden biri 
ETEK,Bir kadın giysisi 
ALMANYA,Avrupa’da bir ülke
MAİNE, Amerika Birleşik Devletleri’ni meydana getiren eyaletlerden biri 
LAHANA,Bir kış sebzesi
KONUM,Bir kimsenin veya bir şeyin bir yerdeki durumu veya duruş biçimi; pozisyon
NAİL,Ulaşmış; başarmış; kazanmış 
İRAN,Ortadoğu’da bir ülke 
AĞLAMA,Gözyaşı dökme
SİNEMA,Film göstermeye yarayan özel bir makineyle görüntülerin beyazperdeye yansıtıldığı salon
MİSİNA,Olta ipi
NAKARAT,Şarkıda tekrarlanan bölüm.
SEMİNER,Bir konu ile ilgili bilgi vermek ve bu bilgiler üzerinde tartışmak amacıyla birkaç yetkilinin yönetimi altında düzenlenen toplantı
AMELİYAT,Cerrahi müdahale.
ANTALYA,Bir ilimiz
ABULİ,İrade kaybı
AMERİKAN,Pamuktan düz dokuma; kaput bezi
RAMİ,İstanbul’da tarihi bir semt
LABİRENT,Çıkış yeri kolay bulunamayacak kadar karışık koridorları olan yapı
AKLAMA,Temize çıkarma; ibra
MİNİMUM,Asgari; minimal
MENEMEN,İzmir’e bağlı bir ilçe
ATAY,“Ali ...” (Aktör)
MEYANE,Çorba gibi yiyeceklere lezzet kazandırmak için un ve yağla yapılan sos
ZİYAFET,Konukları yemekli; eğlenceli ağırlama; şölen; toy.
ESARET,Esirlik
NAHAK,Haksız
EPEY,Hayli; oldukça
TARAF,İstekleri; düşünceleri karşıt olan iki kişiden veya iki topluluktan her biri
SİYASET,Politika.
FANDANGO,Üç zamanlı; canlı; gitar ve kastanyet eşliğinde oynanan bir İspanyol dansı
LARA,Antalya’da bir plaj
ENOLAGAY,Hiroşima’ya atom bombasını atan uçağın adı
ETKİN,Faal; aktif; dinamik.
FESLEĞEN,Reyhan
ALTAN,“... Erkekli” (Aktör)
GİRDAP,Anafor; burgaç
AYDIN,Kültürlü; okumuş; görgülü; ileri düşünceli (kimse); münevver.
RAMAK,Bir şeyin olmasına çok az kalma
ANANAS,Sıcak ülkelerde yetişen bir ağaç ve bu ağacın tadı; kokusu çok beğenilen meyvesi
SAKO,Paltoya benzer bir tür üstlük
PİRAMİT,Mısır firavunlarının mezarlarına verilen ad
EMANET,Vedia; inam
SEME,Sersem; ahmak; alık
ŞİLE,Mercanköşk
SENELİK,Yıllık.
BİBERİYE,Ballıbabagillerden; güzel kokulu yapraklarını dökmeyen; çiçekleri soluk mavi renkli bir bitki
LAHİT,Taştan oyma mezar.
BERİBERİ,Uzak Doğu ülkelerinde görülen; B vitamini eksikliğinden ileri gelen bir hastalık
TARAÇA,Teras; tahtaboş
YAMAK,Bir işte yardımcı olarak çalışan erkek
SAAT,Bir zaman ölçü birimi.
BALİNA,Memeli bir deniz canlısı
ERAY,“Nazlı ...” (Yazar)
İKAROS,Yunan mitolojisinde; balmumundan kanatlarıyla göklerde uçan ilk insan
SATEN,Parlak; pamuklu bir kumaş türü
KASA,Para dolabı.
OBELİSK,Dikilitaş
BARAKA,Tahta; çinko vb. hafif şeylerden yapılmış; temelsiz eğreti yapı 
ZİYARET,Birini görmeye; biriyle görüşmeye gitme
TAKAS,İki ülke arasında yapılan alışverişin karşılıklı olarak malla ödenmesi
ALABAMA,ABD’de bir eyalet.
NETİCE,Sonuç
SAKATAT,Kesilmiş hayvanın ciğer; böbrek; işkembe; beyin; vb. iç organlarıyla baş ve ayakları.
LOCA,Masonların toplantı yeri
İBATE,Barındırma
UZAK,Yakın olmayan
BAHARİYE,Divan edebiyatında; bahar betimlemesiyle başlayan kaside
ALASULU,Yeni olgunlaşmaya başlamış (meyve)
TATU,Karagöz oynatılan kahvehanelere verilen ad
ESAMİ,Eski dilde isimler
YAĞMUR,“... Tanyıldız” (“Kalbini Eksik Etme” kitabının yazarı)
BATERİST,Bateri çalan kimse
ALAS,Odun kömürü
HATAY,Bir ilimiz
ASUMAN,Gök; gökyüzü
İĞDE,Zeytin biçiminde; beyaz unlu; tadı mayhoş bir yemiş
YUMRUK,Parmakların kapanmasıyla elin aldığı biçim
AFRİKA,Bir kıta.
TARAKÇIN,Çavuşkuşu
AURA,İnsan bedeni etrafındaki manyetik alan
PUMA,Yeni Dünya aslanı
NUUK,Grönland’ın başkenti
TAMAHKAR,Açgözlü
IRAZ,“... Yöntem” (Aktris)
TOPLANTI,Birden çok kimsenin belirli amaçlarla bir araya gelmesi
AVURT,Yanağın ağız boşluğu hizasına gelen bölümü
ÇUBUK,Ankara’nın bir ilçesi
KARS,Bir ilimiz.
LALEZAR,Lale bahçesi
KİVİ,Apteriks
NİNE,Torunu olan kadın; büyükanne
YMİR,İskandinav mitolojisinde evrenin yaradılışında oluşan ilk canlı
NASİP,Kısmet; talih; baht.
LİSANS,Bir sporcunun resmî yarışmalara katılabilmesi için spor federasyonunun kendisine verdiği kayıt fişi veya kimlik kartı
AHALİ,Bir yerde toplanan kalabalık; halk
LAZANYA,Bir tür İtalyan makarnası
KEMAN,Yaylı bir çalgı
SİHİR,Büyü.
PAMUKAKİ,Beyaz iş işlemekte kullanılan parlak pamuk ipliği
ONARIM,Tamirat
NAİL,Ulaşmış; başarmış
YOLCULUK,“Aşk’a ...” (Arzu Subakan Kabukçu’nun ünlü şiir kitabı)
ARYANİZM,IV. yy.da Arius adlı bir papazın kurduğu; İsa’nın tanrılığını inkâr eden mezhep
POLONYA,Avrupa’da bir ülke
OLCAY,“Zuhal ...” (Aktris)
KIRÇ,Üzerinde yürüyünce batmayan; sert; donmuş kar
YAKUZA,Japon mafyası
ÇAKMA,(Argoda) Taklit olan; sahte.
BAZİLİKA,Dikdörtgen biçiminde; uç kısmında yarım çembere benzeyen bir çıkıntısı olan Roma mahkemesi
KARADAĞ,Balkanlar’da bir ülke
AKABE,Sarp geçit
NAVARO,“Leylâ ...” (“Bir Cadı Masalı”nın yazarı)
KANALET,Küçük kanal
ALAN,Meydan.
ZERAVENT,Loğusa otu
ABANA,Kastamonu ilinin ilçelerinden biri
LİDER,Önder;şef
OTEL,Yolcu evi
KİĞI,Bingöl ilinin ilçelerinden biri
TAKAS,Değiş tokuş
EBABİL,Dağ kırlangıcı
ÇİVİ,Kalkan balığının üzerindeki düğmeye benzer kemiksi oluşum
İZAN,Anlayış.
SATRANÇ,İki kişi arasında oynanan bir zeka oyun
İTİBARİ,Saymaca;fiktif
BANAZ,Uşak ilinin bir ilçesi
SELATİN,Eski dilde sultanlar
MODİSTRA,Kadın terzi
GARİP,Kimsesiz; zavallı
İŞAR,Yazı ile bildirme
ŞALAKİ,Şal taklidi kumaş
ATIL,Tembel.
OYABAŞAR,Ünlü bir aktrisimizin adı ve soyadı
MALA,Harç alıp sürmeye yarayan; çoğu üçgen biçimin-de; yassı; demirden; üstten tahta saplı sıvama aracı
SAPAK,Bir ana yoldan ayrılan yolun başlangıç noktası
ÇEŞİT,Tür; cins
RAZAKI,Kalınca kabuklu; iri ve uzunca taneli; şekeri çok bir tür üzüm
NAKKAŞ,Nakışçı; bezekçi
KAMERA,Fotoğraf makinesi
KAMERUN,Afrika’da bir ülke.
MİNNET,Yapılan bir iyiliğe karşı kendini borçlu sayma; gönül borcu
RAKKAS,Pandül; sarkaç
KARATE,Ayak ve yumruk vuruşları üzerine kurulu; Japon kökenli bir dövüş yöntemi
RİYAKAR,İkiyüzlü; mürai.
KALİTELİ,Nitelikli.
DİDİM,Aydın’ın bir ilçesi
ŞAHİN,“... Çokbilir” (“İnsan” ve “Çepni Ezgileri” adlı albümlerin sanatçısı)
KETE,Yağlı; mayalı veya mayasız hamurdan yapılan; külde pişirilen çörek
TALİMAT,Direktif; yönerge
KALAMATA,Bir tür etli ve büyük zeytin.
ADAŞ,Adları aynı olanlardan her biri
DİYAR,Ülke
META,Ticaret malı.
TELEK,Kuş; tavuk vb. hayvanların kanat kalemleri
EPİK,Destan niteliğinde olan; destana benzer; destansı (eser)
ETENE,Meşime; döl eşi; plasenta
ACIMAK,Merhamet etmek
PAYE,Rütbe; mertebe; derece.
SULAK,Suyu olan; suyu bol (yer)
İPEKA,Altın kökü
KESE,Kısa; kestirme (yol).
LİSAN,Konuşulan dil
URAL,3-“Nursen ...” (“Su Kırığı” adlı kitabın şairi)
MELİKE,“... Melis” (“Tanrı’nın Islak Kadınları” adlı kitabın yazarı)
İDARİ,Yönetimsel
MÜNİR,“... Özkul” (Tiyatro ve sinema sanatçısı)
PANİK,Ani dehşet duygusu; büyük korku; ürkü
OLUŞUM,Teşekkül; teşkil
LALE,“Siyah ...” (Alexandre Dumas yapıtı)
LADİK,Samsun’un bir ilçesi
MİMAR,Yapıların planını yapıp bunların gerçekleşmesini sağlayan kimse
KRAKER,Bir tür gevrek ve tuzlu bisküvi
ATERİNA,Gümüşbalığı.
TAHTABOŞ,Teras
EMMİ,Babanın erkek kardeşi; amca
NAAT,Bir şeyin niteliklerini övme
İLERLEME,Terakki
NAZMİ,“... Bayrı” (“Kırgın Öyküler” ve “Uçurtmalar” adlı kitapların yazarı)
ENEZ,Edirne’nin ilçelerinden biri
ALARM,Bir tehlike olduğunda bunu herkesin haber alması için verilen işaret
BRÜKSEL,Belçika’nın başkenti
TURNA,Göçmen bir kuş
ZİYAN,Zarar
İTALİK,Yatık yazı; eğik yazı
SILA,Gurbetteki bir kimse için doğup büyüdüğü ve özlediği yer.
TAKAT,Mecal
SALI,Haftanın bir günü
LENS,Gözün saydam tabakasının üzerine doğrudan uygulanan; görmeyi düzeltici mercek
SANDUKA,Mezarın üzerine yerleştirilmiş; tabut büyüklüğünde tahta veya mermer sandık.
AZİM,Bir işteki engelleri yenme kararlılığı
ÇALAK,Eline ayağına çabuk; atik; çevik
ALATAV,Az tavlı (toprak)
KAÇAMAK,Bir şeyi belli etmeden; gizlice yapmaya çalışma
KİBAR,Davranış; düşünce; duygu bakımından ince; nazik olan (kimse)
MAVİŞ,Ak tenli; mavi gözlü (kimse)
KAZAK,Baştan geçirilerek giyilen; genellikle kollu; örme üst giysisi
CANAVAR,Cana kıyan yaban hayvanı.
BERGAMOT,Turunçgillerden bir ağaç ve bu ağacın kabuklarından reçel yapılan ve esans çıkarılan meyvesi
İLERLEME,Bir hastalığın daha yaygın ve ağır duruma gelmesi
BİTEK,Verimli
SIRRA,“... kadem basmak” (Ortalıktan yok olmak; ortalıkta görünmemek)
ŞİİR,Manzume
İLAÇ,Deva; merhem; em
EKİNLİK,Ekim için ayrılmış yer; tarla.
BİBERİYE,Kuşdili; hasalban
ELİSELEK,Cömert
NAMİ,Ünlü
GRES,Makine yağı
ALKIŞ,Bir şeyin beğenildiğini; onaylandığını anlatmak için el çırpma 
OMURİLİK,Omurga içinde bulunan kanal boyunca uzanan; boz madde ve ak maddeden oluşan sinir dokusu
TEDARİK,Araştırıp bulma; sağlama; elde etme.
DEKAN,Üniversitelerde bir fakültenin yönetiminden sorumlu profesör
ARABESK,Girişik bezeme
İTİRAF,Başkaları tarafından bilinmesi sakıncalı görülen bir gerçeği saklamaktan vazgeçip açıklama
ARİFE,Bayramdan önceki gün; öngün
KALORİ,Besinlerin; dokular içinde yanarak vücudun sıcaklık ve enerjisini sağlama değerlerini gösteren ölçü
KRATER,Yanardağ ağzı.
KULİS,Sahnenin gerisinde ve yanlarında bulunan bölüm
ASUR,Eski bir Ortadoğu devleti
GAYE,“R. ... Önel” (“Hilekâr” adlı kitabın yazarı)
BEYAZ,“... Diş” (Jack London kitabı)
BAKİ,“...Evkaralı” (“Elifname” adlı kitabın yazarı)
DAHİL,İç; içeri
DAYANAK,Mesnet
KARAVİDE,Tatlı su ıstakozu; kerevit
YAŞAR,“... Seyman” (“Benazir” adlı kitabın ünlü yazarı)
SEYAHAT,Yolculuk
AKİKA,Müslümanların bir çocuğun doğumundan yedi gün sonra Allah’a şükretmek amacıyla kestikleri kurban
ERAZİL,Eski dilde reziller; yüzsüzler.
NAMLI,Samanından ayrılmış arpa; buğday vb. yığını
ERATO,Yunan mitolojisinde dokuz sanat perisinden biri
ÜRETİM,İstihsal
FEDA,Bir amaç uğrunda bir değer veya varlıktan vazgeçme; uğruna verme.
KENYA,Afrika’da bir ülke
CİRO,İş hacmi
NAMLU,Tüfek; tabanca; top vb. ateşli silahların ucunda bulunan boru biçimindeki parça
İDAME,Sürdürme; devam ettirme
ETİKET,Yafta
MODA,Değişiklik gereksinimi veya süslenme özentisiyle toplum yaşamına giren geçici yenilik.
ADAÇAYI,Meryemiye; dağçayı
AVAM,Havas karşıtı
ETENE,Plâsenta; döleşi
PİTORESK,Durumu ve görünüşü resim konusu olmaya değer (görünüş); resimsi
VEKİL,Bir görevde; asıl görevlinin yerine bakan kimse
EMAYE,Üzeri emayla kaplanmış olan.
ADATEPE,Dümdüz bir bölgedeki ada görünümünde yükselen tepe
AKARET,Kiraya verilen; gelir getiren ev; dükkân; bağ vb.
NOVA,Parlaklığı birdenbire artan yıldız
YEREY,Yeryüzünden bir parça; arazi
YAKA,Giysilerin boyna gelen; boynu çeviren bölümü
ESASİ,Asal
KANUN,Yasa
MAYA,“Sevimli Köpek ...” (Yazar Özge Doğar’ın çocuk kitabı)
ASAYİŞ,Bir yerin düzen ve güvenlik içinde bulunması durumu; düzenlilik; güvenlik
HUSUSİ,Özel
AŞİKAR,Apaçık; belli.
KEMAN,Yaylı bir müzik aleti
YARASA,Uçabilen memeli hayvan
MEŞELİK,Meşe ormanı
IŞKIRLAK,Karagöz’ün başlığı
VANA,Valf
KADİR,“... Aydemir” (“Sessizliğin Bekçisi” adlı ‘haikular’ kitabının ünlü şairi; yazar)
MAVİ,“... İstila” (Şair Sevtap Kaya Nurgönül kitabı)
ALİSUNAL,Ünlü bir aktörümüz
ŞİRAZE,Yazar; şair Seçil Oğuz’un ‘şiir’ kitabı.
IŞKIN,Kayalık yerlerde ve dağlarda yetişen; mayhoş bir tadı olan; yenebilen yeşil bir bitki
IRMAK,“Çağan ...” (Yönetmen)
VERİLE,Devlet dairelerinde; ödemenin yapılabilmesi için yetkilinin verdiği yazı.
ALAŞİYA,Kıbrıs Adası’nın eski adı
NİLİ,Çivit rengi; çividi
METAN,Bataklı gazı
TEMAŞA,Oyun; temsil; piyes; tiyatro.
ALAKANAT,Büyük ve boz renkte yaban güvercini
LİKİDİTE,Ekonomide ‘akışkanlık’
AMİRAL,Rütbesi general ile aynı olan deniz subayı
ALAMANA,Balık avlamakta veya yük taşımakta kullanılan; tek veya iki direkli ve açık güverteli; büyük kayık.
LİTVANYA,Başkenti ‘Vilnius’ olan Kuzey Avrupa ülkesi
ONAT,Dürüst; iyi ahlaklı
KROŞE,Boksta; kolla bir yay çizilerek vurulan yumruk
RİNG,Üzerinde boks yapılan yer
ETÜT,Ön çalışma
LETONYA,Başkenti ‘Riga’ olan Kuzey Avrupa ülkesi
ANKET,Sormaca
VİNTER,Ağaç çemberler üzerine örülmüş torba biçiminde balık ağı
LORT,İngiltere’de bir soyluluk unvanı
PİŞİ,Mayalı hamurdan yapılan; yağda kızartılarak pişirilen bir tür yiyecek
YİNE,Yeniden; bir daha; tekrar; gene
AKORT,Bir çalgıyı doğru ses vermesi için ayarlama
BACA,Dumanı ocaktan çekip havaya vermeye yarayan maden veya tuğla yol
YARAMAZ,“... Mert Efe” (Funda Bahçeci’nin çocuk kitabı)
İTİMAT,Güven
KAŞAR,Koyun sütünden yapılan; sarımtırak; yağlı bir peynir türü.
MAYONEZ,Yumurta sarısı; zeytinyağı ve limonla yapılan bir tür koyu; soğuk sos
İLİK,Kemiklerin iç boşluklarını dolduran yağlı doku
CEZAYİR,Afrika’da bir ülke
TİTİZ,Temizliğe aşırı düşkün olan (kimse).
FOBOFOBİ,Korkmaktan korkma
LANET,Berbat; sinir bozucu; çok kötü
REKOR,Herhangi bir spor dalında erişilmiş derecelerin en üstünü.
FATALİTE,Alın yazısı; yazgı; kader
BAKANAK,Geviş getiren hayvanların ayaklarının arkasındaki körelmiş tırnaklar; kemik çıkıntıları
ETENE,Plâsenta; meşime; döleşi
BASEN,Omurganın bel ile kalça arasındaki bölümü
ESER,Yapıt.
DİPDEDE,En büyük dede
İLARYA,Gümüşbalığının küçüğü
PERA,İstanbul’un Beyoğlu ilçesinin eski adı
PİERROT,“Çılgın ...” (Başrollerinde Jean-Paul Belmondo ile Anna Karina’nın oynadığı; 1965 yapımı film)
HASLET,İnsanın yaradılışından gelen özellik; huy
DİPLOPİ,Cisimleri çift gösteren görme bozukluğu
İLETKİ,Minkale
DRAM,Acıklı olay
KOLİ,Posta paketi
ERİTEM,Deri üzerinde oluşan kızarıklık; kızartı
UZAMAK,Boyu büyümek
KAÇAMAK,Bir şeyi belli etmeden; gizlice yapmaya çalışma.
BASAMAK,Derece; aşama; kerte
ANAÇ,Yavru yetiştirecek duruma gelmiş olan hayvan veya yemiş verecek durumdaki ağaç
KAKALAK,Hamamböceği.
ARİFE,Bayramdan önceki gün
KALP,Yürek
EDAT,İlgeç
ERATO,Yunan mitolojisindeki dokuz sanat perisinden biri.
DEMET,Bağlanarak oluşturulmuş deste; bağlam
MİKADO,Japon imparatorunun unvanı
FUKARA,Yoksul; fakir
BUMERANG,Atıldığı noktaya tekrar dönen; akasya veya okaliptüs ağacından yapılan silah
AZERİCE,Azeri dili
RABITA,Bağlayan şey; bağ
LAPA,Nişastalı tanelerin; su ile kaynatılarak bulamaç kıvamına getirilmiş durumu.
BAĞBOĞAN,Şeytansaçı; küsküt
MERDİVEN,Bir yere çıkmaya veya bir yerden inmeye yarayan basamaklar dizisi
RİBA,Eski dilde faiz
ARINMA,Ruhun tutkulardan temizlenmesi.
SELEF,Ardıl karşıtı; öncel
HEZEYAN,Sabuklanma da denilen ruh bozukluğu
ERAMİL,Eski dilde dul kadınlar
RİYAZİ,Matematikle ilgili olan
DERECE,Aşama; basamak
İNAT,Ayak direme.
SEHER,Sabahın gün doğmadan önceki zamanı; tan ağartısı
LEZAR,Kertenkele derisinin sepilenmesiyle elde edilen bir tür deri
EFEMİNE,Davranış ve kılık kıyafet bakımından kadına özenen; kadınsı (erkek)
YİYİCİ,Mürtekip
FİYAT,Eder; paha.
DÖNGEL,Muşmula
TARİFE,Taşıtların gidiş geliş zamanlarını gösteren çizelge
İNEK,Argoda çok çalışkan öğrenci
İLETİ,Bildirme yazısı; mesaj
METİS,Kırma; melez.
DANSÖR,Dans etmeyi meslek edinmiş olan erkek
ÖREN,Eski yapı veya şehir kalıntısı; harabe; virane
GRENA,Narçiçeği renginde bir süs taşı
NEKES,Cimri.
KUSKUS,Un; süt; yumurta ile yapılan ufak ve yuvarlak taneler biçiminde kurutulmuş hamur
ŞURUP,Çok kaynatılarak koyulaştırılmış şerbet
VERİM,Randıman
MAKARA,Bobin
KLASİK,Üzerinde çok zaman geçtiği hâlde değerini yitirmeyen; türünde örnek olarak görülen (eser veya sanatçı)
İHANET,Hainlik
KUŞLUK,Günün sabahla öğle arasındaki bölümü
MAHİ,Balık (Eski dilde)
KRUVASAN,Ay çöreği
ONAMAK,Tasvip etmek.
MAKİNİST,Lokomotif; vapur; fabrika vb.nin makinesini işleten kimse
LADİN,Bir orman ağacı
TARAF,Yan
BORANİ,Pirinçli; yumurtalı ve yoğurtlu ıspanak veya benzeri sebze yemeği
KADİR,“... İnanır” (Aktör)
ONUR,“... Şan” (Türkücü; aktör)
ZAKKUM,Ünlü bir müzik grubu
GÖRÜMCE,“Bahçelerde börülce / Oynar gelin ...” (Halk türküsü)
ROBOT,Belirli bir işi yerine getirmek için manyetizma ile kendisine çeşitli işler yaptırılabilen otomatik araç
OYUN,Pelin Esmer’in ödüllü bir filmi
MARUZ,Bir olay veya durumun etkisinde veya karşısında bulunan
KUMRU,Hakuran
ASMA,Üzüm veren bitki.
KARAYAZI,Kötü talih; kara baht
LAHİT,Taştan veya mermerden oyma mezar
ERİK,Bir meyve.
YENİCİ,Yenen; üstün gelen; mağlûp eden
EĞİR,Arıların çıkardığı bir tür salgı
NİKAP,Yüz örtüsü; peçe
GANA,Afrika’da bir ülke
YENİCE,Karabük’ün bir ilçesi
EĞİN,Kemaliye’nin eski adı
İRAT,Gelir (Eski dil)
PLAKA,Kamyon; otomobil gibi kara taşıtlarına takılan numara levhası
EVCİMEN,Evine; ailesine çok bağlı (kimse)
HORLAMAK,Uyku sırasında soluk alırken boğaz ve burundan gürültülü sesler çıkarmak
KAYAK,Bir kış sporu
ELMA,Bir meyve.
EHLİKEYF,Rahatına düşkün; keyif sahibi (kimse)
VOTKA,Tahıl tanelerinin damıtılmasıyla elde edilen alkollü bir içki
MALİKANE,Büyük ve gösterişli köşk
NAMERT,Mert olmayan; alçak
KAKA,Brezilyalı ünlü bir milli futbolcu
MASAL,(Mecazi anlamda) Boşuna söylenmiş söz
ENANİYET,Bencillik
TİKE,Kuşbaşı doğranmış ve pişirilmiş et parçası
PARASAL,Para ile ilgili; mali; nakdî
SERAP,Pusarık; ılgım
DİVAN,Sedir
TATAR,Haşlanmış hamurla yoğurt karıştırılarak yapılan yemek
SEYİS,At bakıcısı
LAMEKAN,Yersiz yurtsuz
FİLATELİ,Pul koleksiyonculuğu.
SARIÇALI,Kadıntuzluğu; amberbaris
ANASIR,Eski dilde unsurlar
ANİMATO,Bir parçanın canlı çalınacağını anlatır
AVCI,Avlanmayı seven veya avı kendine iş edinen kimse
AKABE,Tehlikeli; sarp ve zor geçit.
SALAMURA,Peynir; et; balık; turşu; asma yaprağı gibi yiyeceklerin; bozulmaması için içinde tutuldukları tuzlu su
RAFİNAJ,Arıtım
ÇINARCIK,Yalova’nın bir ilçesi
İLKE,Prensip.
PARAPET,Küpeşte
RAKET,Teniste topa vurmak için kullanılan araç
KARAKAYA,Güçlü; kuvvetli esmer kimse
SIRA,Belirli bir düzene ve niteliğe göre dizilme durumu
TESLİMAT,Teslim edilen eşyalar.
PERİKART,Kalbin üzerini saran zar
AKNE,Ergenlik sivilcesi
REKOR,Erişilmiş derecelerin en üstünü
PATİK,Altı yumuşak veya ince deriden; genellikle üstten bağlı küçük çocuk ayakkabısı
YARA,Keskin bir şeyle veya bir vuruşla vücutta oluşan derin kesik
BEYANAT,Demeç; bildiri.
EŞİK,Kapı boşluğunun alt yanında bulunan alçak basamak
STEP,Bozkır.
MENDİREK,Dalgakıranla yapılmış liman
MEŞE,Bir ağaç
İLETİM,Isı yayımı
NEZLE,Soğuk almaktan ileri gelen; burun akması; aksırma ile beliren bir hastalık
NAFAKA,Birinin geçindirmekle yükümlü bulunduğu kimselere; mahkeme kararıyla bağlanan aylık. 
SANDALET,Yalnız tabanı bulunan; ayağa kordon ve kayışla bağlanan açık ayakkabı
EDİRNE,Bir ilimiz
NALAN,“... Çelik” (“An’lardan An İtibariyle” adlı kitabın yazarı; şair)
MERAK,Bir şeyi anlamak veya öğrenmek için duyulan istek
İLETİŞİM,Haberleşme; komünikasyon
TRAKE,Eklem bacaklılarda bulunan özel solunum kanalları
DRAMATİK,(Mecazi anlamda) Acıklı
